,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random,symbol
ENSG00000136159.3,1.10801356055372,1.02828192071626,1.19392748781946,0.00710417369445896,1.11721298559762,0.992183160853277,1.25799842653499,0.0671947437843163,NUDT15
ENSG00000146701.10,1.07210790759501,0.995068731787271,1.15511153029927,0.0672450842908711,1.07210790759501,0.995068731787271,1.15511153029927,0.0672450842908711,MDH2
ENSG00000005339.11,0.9117384018603,0.843398789366652,0.985615492821623,0.0201016764224682,0.905485774145573,0.814135477587437,1.00708605600835,0.067275882026204,CREBBP
ENSG00000168899.4,0.950417727634889,0.913203061016286,0.989148958827851,0.0125843806154958,0.949456805177204,0.898144813517751,1.00370030682083,0.0672996118581021,VAMP5
ENSG00000113648.15,1.13681455502691,1.02848535128752,1.25655395179251,0.0120841596493346,1.12549850386211,0.991440685853942,1.27768297213341,0.0676824253879579,H2AFY
ENSG00000182180.12,1.08762959662811,0.993852916910891,1.19025473420983,0.067860542646294,1.08762959662811,0.993852916910891,1.19025473420983,0.067860542646294,MRPS16
ENSG00000130706.11,1.11495317882958,1.0355832752284,1.20040620654868,0.00387757295338916,1.10310899345592,0.992613220603789,1.22590494080176,0.0684117380149454,ADRM1
ENSG00000180228.11,1.11546128993084,1.00859760048728,1.23364748114912,0.0334553824737557,1.12397613294664,0.991207851061724,1.27452818909826,0.0684138766585493,PRKRA
ENSG00000100347.13,0.892372862234226,0.819680089683421,0.971512343992235,0.0086238160394625,0.857281260659872,0.726342083706859,1.0118251115616,0.068614422583218,SAMM50
ENSG00000178951.7,0.871602127542757,0.800897090352016,0.948549168037503,0.00145407054111577,0.857646616919405,0.726831685078699,1.01200557792642,0.0689678896670295,ZBTB7A
ENSG00000084623.10,1.10428134137347,1.01728288096271,1.19871994675814,0.0178250112321793,1.10335192464238,0.991902349962776,1.22732390911035,0.0702478013066142,EIF3I
ENSG00000136156.11,0.8998106087084,0.845600651660952,0.957495869892988,0.000868522234170892,0.901660590276624,0.806048871595602,1.00861355769737,0.0702957019789319,ITM2B
ENSG00000171135.12,1.07517178339675,0.993984668118863,1.16299013545177,0.0703969198024934,1.07517178339675,0.993984668118863,1.16299013545177,0.0703969198024934,JAGN1
ENSG00000102805.12,0.931743221626644,0.867719559193467,1.00049079434619,0.0516001359761509,0.880298595701518,0.766672268026689,1.01076515991457,0.0705894721580831,CLN5
ENSG00000058673.14,1.09166647626279,1.00021952168021,1.19147414099066,0.0494279622602729,1.10951818295871,0.991219684403909,1.24193518115643,0.0708164835463313,ZC3H11A
ENSG00000113583.7,1.0781706856817,0.998222898455573,1.16452150042026,0.0555288085228286,1.07929537647379,0.993514822843681,1.17248226487807,0.0709214097517732,C5orf15
ENSG00000143294.13,1.15935277444024,1.05319159503078,1.2762149469708,0.00254753796647235,1.19401160721512,0.984921545501697,1.44748962460583,0.0710306943321836,PRCC
ENSG00000035687.9,1.09934737397835,1.0067618838488,1.20044736303763,0.0348499015729063,1.12286305929311,0.990088600367921,1.27344305293137,0.0711018320092943,ADSS
ENSG00000134001.11,1.13712319299297,1.04298006532666,1.23976401757741,0.00356406659508948,1.18025194210572,0.985607408970899,1.41333621700224,0.0714972784726953,EIF2S1
ENSG00000145337.4,0.960394610025809,0.919056828500368,1.00359170223635,0.0718217878133968,0.960394610025809,0.919056828500368,1.00359170223635,0.0718217878133968,PYURF
ENSG00000187555.13,0.932832736658463,0.842804421908572,1.03247787026456,0.179359182163297,0.836204234237936,0.688145610942084,1.01611855142138,0.0719963080564529,USP7
ENSG00000101457.11,1.12139596738725,1.04981507327334,1.19785755385603,0.0006628624623175,1.11123848100723,0.990570200227178,1.24660620861404,0.0721109314322391,DNTTIP1
ENSG00000168310.9,0.850914577395017,0.785006203797345,0.922356555299607,8.67765514780935e-05,0.850105084242822,0.712165348494513,1.01476245057866,0.072218801493427,IRF2
ENSG00000198258.9,0.936897817470733,0.876589716806642,1.00135502795893,0.054848403934295,0.933627446381326,0.866227495914594,1.00627169276841,0.0724268333769429,UBL5
ENSG00000104522.14,1.0770009175748,1.02190636109434,1.13506581485099,0.00562636129955307,1.07853452704658,0.993061722322284,1.17136397454869,0.0727035182319753,TSTA3
ENSG00000133606.9,0.865264621401195,0.778704418001513,0.961446792571168,0.00712300064840609,0.88672770624471,0.777506697500273,1.01129164230991,0.0730465493770903,MKRN1
ENSG00000166913.11,1.22592110007163,1.10978204832184,1.35421414130227,6.04112797383617e-05,1.20443831603256,0.982019084748442,1.47723367056451,0.0741361611139598,YWHAB
ENSG00000163166.12,1.17185125726811,1.03785649477792,1.32314571048158,0.0104754822953436,1.2159578261209,0.981014682243813,1.50716748858729,0.0742639929052695,IWS1
ENSG00000137509.9,0.924865288220476,0.867885275331873,0.985586258538669,0.0160636708921115,0.927212428003293,0.853315532349603,1.00750877495048,0.07451676252091,PRCP
ENSG00000121671.10,0.819152434671071,0.767015145314329,0.874833717856454,2.75976367372581e-09,0.855784269015225,0.721125965306295,1.01558777568473,0.0746041623810247,CRY2
ENSG00000197386.9,0.935988577823014,0.865905521441908,1.01174388674218,0.0957262451634118,0.888179658722101,0.779456405028797,1.01206828384272,0.0750917589228938,HTT
ENSG00000136816.14,1.13459438328681,1.03625625179405,1.24226455797713,0.00633533711275421,1.14365481708476,0.986481879898508,1.32586960520322,0.0751534449774793,TOR1B
ENSG00000169251.11,1.10452875353662,1.01629089551867,1.20042772474759,0.0192646467332889,1.1887339575,0.982392751507966,1.43841495119394,0.0755116233312283,NMD3
ENSG00000218739.8,1.08772313569519,1.00477022330944,1.17752456480013,0.0377515211174881,1.13762598646151,0.986800486211288,1.31150410154482,0.0755910008166139,CEBPZOS
ENSG00000138688.14,0.918551116374153,0.866611577853683,0.97360360160646,0.00422656156384892,0.924933426340464,0.848647632433948,1.00807662740813,0.0756011137801532,KIAA1109
ENSG00000100564.7,0.894430026923779,0.824918452573706,0.969798978998343,0.00687372717534748,0.897901319904809,0.797302994709516,1.01119246464204,0.0756710432883291,PIGH
ENSG00000214253.7,0.936530560265499,0.877282468673866,0.99978002710695,0.0492337537082203,0.919031521529678,0.837239178021353,1.00881439824787,0.0758263464148961,FIS1
ENSG00000100764.12,1.08702472026204,1.0113859746403,1.16832027741042,0.0233515094962319,1.12256631415013,0.987967520172042,1.27550258883528,0.0760300073028007,PSMC1
ENSG00000119231.9,1.10538549958329,1.01256897851272,1.20670999074424,0.0251494038878705,1.13778887144308,0.986404496881746,1.31240634047405,0.0763862208250092,SENP5
ENSG00000145919.9,1.11012958173121,1.02232993068372,1.20546963484724,0.0129439506651793,1.11832442835226,0.988204890701727,1.2655771478335,0.0764011037198081,BOD1
ENSG00000249915.6,1.07445237384391,0.995231233145918,1.15997957581135,0.0661155033133367,1.08168186209875,0.991599975735461,1.17994723620844,0.076756683312122,PDCD6
ENSG00000213619.8,0.928471019717651,0.861125443180619,1.00108345570591,0.0533869269282018,0.923750015777593,0.846064588606628,1.00856849836301,0.0767932924003077,NDUFS3
ENSG00000198792.11,1.11381670669716,1.02983860008447,1.20464280132435,0.00703692357561246,1.09646184572755,0.989871096395014,1.21453044089745,0.0775879778781581,TMEM184B
ENSG00000198791.10,0.906991563301275,0.836281863102529,0.983679943563281,0.0184084507874602,0.908120866242774,0.815861679933736,1.01081289633864,0.0778656323444158,CNOT7
ENSG00000170540.13,1.09410724683095,1.0186909858708,1.1751067636519,0.0135809561203812,1.11949888562134,0.987125252720787,1.26962384099997,0.0787243118468076,ARL6IP1
ENSG00000117862.10,1.14874531740549,1.04844408068774,1.25864204736167,0.00293159375633199,1.17412751366394,0.981531605508819,1.40451454706649,0.0790810928659633,TXNDC12
ENSG00000090060.16,1.11587330721465,1.00611765447135,1.23760201624573,0.0379478645931348,1.14575010982182,0.984302833264535,1.33367828456095,0.0791239517922104,PAPOLA
ENSG00000117748.8,0.905824610173897,0.833687332195634,0.984203780853597,0.0194906449280705,0.907754534592275,0.814737463923904,1.01139119232868,0.0793255626049603,RPA2
ENSG00000117362.11,1.09787576109896,0.999785481291588,1.2055898083772,0.0505274877309406,1.135597849884,0.985111116960213,1.30907311313313,0.0795767486491338,APH1A
ENSG00000230124.5,1.08895134690262,0.996684221168527,1.18976001699992,0.0592357662511976,1.1050744628021,0.988214114837424,1.23575402334569,0.0797634557319007,ACBD6
ENSG00000091164.11,0.927827689982269,0.853204508332333,1.00897758262022,0.0799382479914754,0.927827689982269,0.853204508332333,1.00897758262022,0.0799382479914754,TXNL1
ENSG00000137210.12,1.08506524202718,1.01076745778181,1.16482438209804,0.0240767036636156,1.10104399920552,0.988347419463835,1.22659083669601,0.0806002878747998,TMEM14B
ENSG00000142864.13,1.17435651986484,1.06116162036,1.29962600351227,0.00188414013059572,1.22348524152251,0.975654593197971,1.53426852767315,0.0807156261120554,SERBP1
ENSG00000105819.12,0.902205660247191,0.8191690401642,0.993659444476698,0.0367001390361301,0.903130528738245,0.805497700916362,1.01259724392896,0.0808975653976744,PMPCB
ENSG00000159840.14,1.07552893080031,1.01382446452956,1.14098892013344,0.0157168859462113,1.08114963919271,0.990419999697475,1.18019077026268,0.0810347981433877,ZYX
ENSG00000012822.14,0.925315925457269,0.862545431589439,0.992654451055498,0.0303365912725678,0.907598868544898,0.81394100915142,1.01203366942129,0.0810361166038484,CALCOCO1
ENSG00000109756.7,0.878740550946416,0.824391777747886,0.936672316149372,7.23658273076939e-05,0.897620141102887,0.79503026755412,1.01344810455121,0.0811178459059012,RAPGEF2
ENSG00000156603.13,1.07903327521042,0.996432613469762,1.16848123322356,0.0612049725152463,1.07856246165508,0.990681364921845,1.17423929114003,0.0811482848772642,MED19
ENSG00000112306.7,1.05823304645626,1.00056243968158,1.11922768255071,0.0477451162539345,1.05731965151791,0.993031007956166,1.12577032995861,0.0816027946301506,RPS12
ENSG00000132128.15,1.12193412535523,1.02917025539654,1.22305923148896,0.00897608524126431,1.13424204598148,0.98361704804565,1.3079328194122,0.083142288051506,LRRC41
ENSG00000060237.15,1.05794643705727,0.992598637069072,1.12759641398166,0.0833453317205405,1.05794643705727,0.992598637069072,1.12759641398166,0.0833453317205405,WNK1
ENSG00000167468.15,0.941039230006496,0.888941122390737,0.996190647620833,0.0365006103588556,0.931233892191489,0.859005602732595,1.00953539675115,0.0837063062363876,GPX4
ENSG00000124160.10,0.859440267367391,0.777802298616577,0.949646940470985,0.00293449432690398,0.869980599088847,0.742502588672917,1.01934492126653,0.0848972261783714,NCOA5
ENSG00000138785.13,0.893520748585095,0.803082624984623,0.994143445909262,0.0386544368726926,0.881443181330363,0.763553729667111,1.01753426344013,0.0849466248881661,INTS12
ENSG00000203880.10,0.911864620800947,0.853288007646562,0.974462408023045,0.00645693385739393,0.901663473149093,0.801210947832207,1.01471032193328,0.0858608962461836,PCMTD2
ENSG00000184182.17,1.08939072024904,1.01064244967782,1.17427497899287,0.0253195102119617,1.10708474148549,0.985667282643793,1.24345876789433,0.0860902153767527,UBE2F
ENSG00000105518.12,0.938084409368023,0.884818247507391,0.99455720039499,0.0321172643914,0.938051547331014,0.871981609899172,1.00912759565177,0.0861377744234165,TMEM205
ENSG00000163479.12,1.07113927179387,0.996721942537987,1.15111275332978,0.0614018189543383,1.07944868541095,0.988989816789798,1.17818145814446,0.0868903838463967,SSR2
ENSG00000124789.10,1.09618035611022,1.02190356584421,1.1758559352215,0.0103113608185081,1.11695575531159,0.984005850281685,1.26786864017784,0.0871540621256462,NUP153
ENSG00000164104.10,1.0578639058454,1.0029915207114,1.11573828909017,0.0384637879446357,1.10303248362165,0.985251186588424,1.23489387933393,0.0887431932642498,HMGB2
ENSG00000099800.6,0.950885098151675,0.896951210404111,1.008062043285,0.0909437368895456,0.942503401780073,0.88030044574423,1.00910168415967,0.0891554762041792,TIMM13
ENSG00000188342.10,1.09845131395107,1.01482873607819,1.18896444909879,0.020108229948351,1.09807615552113,0.985745520374991,1.22320742869353,0.0892788892255894,GTF2F2
ENSG00000101290.12,0.905514322754431,0.83142016092694,0.98621157778909,0.0226827741076857,0.87352636632921,0.74719744269579,1.02121376368652,0.0897766119099787,CDS2
ENSG00000131653.11,1.13407638596304,1.04430302271203,1.23156710382675,0.00278778733326385,1.11818471171359,0.982777884296261,1.27224784917228,0.0898516100534479,TRAF7
ENSG00000105617.3,0.927145271090846,0.86600105911148,0.992606584786478,0.0297687754765715,0.917523211033004,0.830653016540971,1.0134783429668,0.089857807082949,LENG1
ENSG00000138246.14,1.09031644638476,1.00447340087453,1.18349570254632,0.0387678198279331,1.12008134305032,0.982422796775491,1.27702880996572,0.0900914036837218,DNAJC13
ENSG00000130726.10,1.12167849909452,1.0391472440624,1.21076455961363,0.00323210577713894,1.11105856262976,0.983368259348141,1.25532944332697,0.0908920612139771,TRIM28
ENSG00000184209.14,0.9145117020429,0.847589518069047,0.986717786551569,0.0211765301019941,0.891761161673471,0.78084139731498,1.01843725525279,0.0909544548176656,SNRNP35
ENSG00000227057.6,1.09101722164797,1.00453241562298,1.18494790155104,0.0387074910737889,1.08836986380487,0.986317485285726,1.20098140620054,0.0918514460802062,WDR46
ENSG00000103005.10,1.17413047814816,1.08287538656612,1.27307573596996,0.000100772119490846,1.14499482362027,0.978204718351551,1.34022369911127,0.0918673411384408,USB1
ENSG00000131495.7,0.946901518191578,0.892364262358895,1.00477184371253,0.0714390282060904,0.940258497911347,0.875148891616716,1.01021214945639,0.0924797478421778,NDUFA2
ENSG00000146223.13,1.13747135954337,1.0397840514074,1.24433635237064,0.004930973073825,1.13348607107752,0.979521248328426,1.3116516619923,0.0925350333150152,RPL7L1
ENSG00000167397.13,1.08547754565019,1.02420553472545,1.15041508970814,0.00566170468205002,1.07976011206871,0.987343661673174,1.18082684365331,0.0927709394944737,VKORC1
ENSG00000150459.11,0.917703008957946,0.84414629878837,0.997669259296965,0.0439355712580134,0.904662261895671,0.804868763544203,1.01682888586003,0.0929351252468933,SAP18
ENSG00000100647.7,0.915297452512997,0.856635869145022,0.977976123522507,0.0088201888563765,0.911237608818411,0.8174889453863,1.01573725786924,0.0933335843987766,SUSD6
ENSG00000149084.10,1.08755887355516,1.01668604895614,1.1633722176703,0.0146355202583764,1.09042787516099,0.985530639022906,1.20649009157845,0.0934384029133644,HSD17B12
ENSG00000179632.8,1.08290513621615,1.00255561634447,1.16969424431452,0.0428825850331608,1.07647182395927,0.987564631268242,1.17338303852585,0.093845870701892,MAF1
ENSG00000142186.15,1.10912532303671,1.00831937238706,1.22000927076216,0.0331404013768479,1.10315381267907,0.983430344791086,1.23745249561818,0.0939527848530785,SCYL1
ENSG00000137154.11,0.947068391341233,0.896540974403913,1.00044344149917,0.0518815397044227,0.943298537871746,0.880975430981189,1.01003058684615,0.0941740992967027,RPS6
ENSG00000119328.10,1.07713960037706,0.992967197117298,1.16844717737781,0.073460505628302,1.09485230676871,0.984595538292356,1.21745582527801,0.0942674067438802,FAM206A
ENSG00000079246.14,1.18849930070377,1.06608886758483,1.32496514195234,0.00184606510183003,1.1694120986986,0.973311290356425,1.40502290493504,0.0946996856172304,XRCC5
ENSG00000170889.12,0.950504361279057,0.895533198267351,1.00884985900968,0.0949025783693576,0.950504361279057,0.895533198267351,1.00884985900968,0.0949025783693576,RPS9
ENSG00000168275.13,1.07056932015752,1.01224835229665,1.13225046665885,0.0170365576249208,1.0734925297102,0.987700047697677,1.1667370210519,0.0951685758163357,COA6
ENSG00000118579.10,0.921077372336327,0.836283579373715,1.01446871223436,0.0952297661309184,0.921077372336327,0.836283579373715,1.01446871223436,0.0952297661309184,MED28
ENSG00000134294.12,1.06165299223323,0.99880839436178,1.12845174538002,0.0546477471106005,1.07316449826912,0.987737110834823,1.16598032787472,0.0952316593165659,SLC38A2
ENSG00000136758.17,1.13823889012105,1.03259609811141,1.25468977982155,0.00917708746795991,1.1707814266906,0.972243203175008,1.40986241365057,0.0963011787333481,YME1L1
ENSG00000206503.10,0.956066130329113,0.917438261396817,0.996320389091696,0.0327483241551499,0.95816724228955,0.911090283986944,1.007676714737,0.0964216667384995,HLA-A
ENSG00000188186.9,0.950322021482932,0.899407492022343,1.00411876988564,0.0697297442030338,0.932661789202122,0.858875656586623,1.01278689920579,0.097355604831839,LAMTOR4
ENSG00000102390.9,1.08508971664976,1.00841833326849,1.16759052700162,0.028948910369715,1.09646458043866,0.983332073619405,1.22261299962625,0.0974290314595355,PBDC1
ENSG00000100605.15,0.926196788582637,0.869716903828325,0.986344507511285,0.0169278107142749,0.92624525186364,0.845778897340996,1.01436707548172,0.0984683707639753,ITPK1
ENSG00000143761.12,1.11395971039616,1.01121882733106,1.22713917388293,0.0288203064769043,1.13801039067851,0.976136660736832,1.32672780501317,0.0986491226633989,ARF1
ENSG00000092010.13,0.916039280061854,0.857940909733479,0.978071978030418,0.00871141276715875,0.911583027495641,0.81657185858727,1.01764909882614,0.0992645367926639,PSME1
ENSG00000125827.7,0.929708882899836,0.875803163219171,0.986932501780144,0.0167759099781051,0.918274354942237,0.829688707932068,1.01631826838557,0.0995099131521724,TMX4
ENSG00000178896.6,1.04349385859857,0.991945489086417,1.09772103902181,0.0995385248751658,1.04349385859857,0.991945489086417,1.09772103902181,0.0995385248751658,EXOSC4
ENSG00000102921.6,0.94658782661373,0.86630724872178,1.03430799501606,0.224766154517711,0.898468738455412,0.790927218336067,1.02063256298086,0.0997662622476607,N4BP1
ENSG00000175602.3,1.04910312904821,1.00813090997292,1.0917405314041,0.0183550023301425,1.04619135966211,0.991364746647338,1.10405011347555,0.100138770496812,CCDC85B
ENSG00000134970.13,1.05570800274343,0.982674693966506,1.13416921581427,0.138302888621302,1.08820470083497,0.983819364950308,1.20366554380554,0.100402376011067,TMED7
ENSG00000184076.12,0.944762721133833,0.888425397017036,1.00467253889984,0.0700852465970473,0.929621447560347,0.851906759519309,1.01442561184961,0.10133596589216,UQCR10
ENSG00000105220.13,1.08035286517244,1.01490410825269,1.15002225707386,0.0153528403111612,1.08282651501855,0.98449138150733,1.19098377461875,0.101382156059664,GPI
ENSG00000177565.14,1.10742962501103,1.02892967151708,1.19191856188173,0.00652372900136277,1.1469386333932,0.973308195876248,1.35154335938328,0.101644518110679,TBL1XR1
ENSG00000232838.3,1.06065659920071,0.988372223110283,1.13822747657537,0.102008312519254,1.06065659920071,0.988372223110283,1.13822747657537,0.102008312519254,PET117
ENSG00000203879.10,1.14451225324304,1.0517288618794,1.24548098402729,0.00175279563958426,1.13187183203029,0.975489448474987,1.31332414322518,0.102500818721767,GDI1
ENSG00000131143.7,0.941119511879892,0.886551031329051,0.99904676024488,0.046452585931801,0.92874631431835,0.849875974124895,1.01493599374673,0.102566340928936,COX4I1
ENSG00000198356.10,0.923631664209573,0.851386111144938,1.00200771420068,0.0559148669698694,0.91559022898038,0.823576478985046,1.01788417808805,0.102693620497096,ASNA1
ENSG00000188612.10,1.12506081828254,1.02297859200055,1.23732974935403,0.0151785326577711,1.15384251861988,0.971467574834048,1.37045496140466,0.103061155878512,SUMO2
ENSG00000153827.12,1.11189060178305,1.01246909254641,1.22107501299038,0.0264692947221656,1.11483172735352,0.978094341226735,1.27068497171269,0.103481428412098,TRIP12
ENSG00000107669.16,0.892884534588944,0.823158269192636,0.968517017863479,0.00631289725264524,0.890358538229299,0.774143165423039,1.02402031304457,0.1036636359672,ATE1
ENSG00000111843.12,1.07037094294973,0.992163326505999,1.1547433017362,0.0789642136158188,1.07339959124143,0.985615659160063,1.16900200577084,0.103710140599586,TMEM14C
ENSG00000116199.10,1.08451431729398,0.995799093111294,1.18113313473783,0.0624224931666665,1.09510215201745,0.98152540390433,1.22182137984698,0.103912361959966,FAM20B
ENSG00000145912.7,1.06647243350565,0.993034335482513,1.14534151618718,0.0770709191778586,1.065581788265,0.986975226773856,1.15044888329522,0.104237871050289,NHP2
ENSG00000116857.15,1.06916922104404,1.00121335211329,1.1417374936272,0.0459169774280309,1.07535098810152,0.984911896209388,1.17409460893046,0.105065131994684,TMEM9
ENSG00000186111.7,0.93766061472454,0.862850398305167,1.01895697114189,0.129194384419096,0.88482197529185,0.762969767420661,1.02613492878771,0.105513532196667,PIP5K1C
ENSG00000187109.12,1.15427578766651,1.07059741985296,1.24449449371559,0.00018653036842609,1.12091245512067,0.976062840624669,1.28725803273132,0.105925434421542,NAP1L1
ENSG00000103066.11,1.11633979278234,1.04480299626928,1.19277465455135,0.00112576964971874,1.09901071316106,0.980084968693411,1.23236717858552,0.106157918151417,PLA2G15
ENSG00000137714.2,0.928381921509833,0.862880871564911,0.998855138164286,0.0465194044348942,0.914220634542304,0.819878815214177,1.01941817877633,0.106553965507231,FDX1
ENSG00000126226.20,1.11470125129586,1.03101395661688,1.20518143490301,0.00639121646391788,1.11559826751422,0.976572732039103,1.27441556952145,0.107207543544756,PCID2
ENSG00000105058.10,0.892223279073283,0.803018569593729,0.991337448302141,0.0338508050362401,0.895071472828268,0.781848287111482,1.02469104898957,0.108167827405593,FAM32A
ENSG00000168288.11,1.10548323050034,1.00868582020447,1.21156969636963,0.0319574255763203,1.15870879499164,0.967816161883069,1.38725320414021,0.108758290870384,MMADHC
ENSG00000172081.12,0.926556140754732,0.859131491693586,0.999272277027058,0.0478329843418733,0.9150785195807,0.820943962963167,1.02000713176031,0.109089119056793,MOB3A
ENSG00000068903.18,0.918123353701598,0.848373704158543,0.993607520459804,0.0340864799684874,0.923302645741256,0.837173673651255,1.018292622503,0.110232623051652,SIRT2
ENSG00000163320.9,0.896075710129832,0.815026696503513,0.985184512028094,0.023295784963848,0.898976051469538,0.788773470744998,1.02457545935521,0.1104657031143,CGGBP1
ENSG00000130725.6,1.08924639568414,1.01081875593275,1.17375909731321,0.0249482037113247,1.0836933978246,0.981576793382733,1.19643352247705,0.111448676437691,UBE2M
ENSG00000137207.10,1.07585426252495,0.99006019539445,1.16908284928267,0.0846414973445725,1.07522931287311,0.983097308424627,1.17599556560094,0.112515958000782,YIPF3
ENSG00000162961.12,1.07114818283491,0.987756922627996,1.16157974022383,0.0964983701499606,1.07797487980199,0.982458517415456,1.18277751262318,0.112712214102154,DPY30
ENSG00000164062.11,0.933096405801975,0.863642597472372,1.00813566291051,0.0793195420758745,0.910438565222398,0.810642934565165,1.02251971330491,0.113192214796704,APEH
ENSG00000107949.15,1.09612925866997,1.00229821238449,1.19874438252662,0.0444057136865978,1.10923357910634,0.975468267363432,1.26134203867306,0.113844928147377,BCCIP
ENSG00000204227.4,0.919710847102021,0.844514354112425,1.00160291907189,0.0544597488469716,0.908848395647789,0.807198571649023,1.02329889482351,0.114250102138724,RING1
ENSG00000178252.16,0.916269183413886,0.853691292501711,0.983434203731516,0.0154019837015484,0.901665126744872,0.792723252184563,1.02557859700394,0.115133265424105,WDR6
ENSG00000168118.10,0.898999655803426,0.829446070829029,0.97438568890547,0.00955477728869994,0.91242617214578,0.814090829773218,1.02263959888667,0.115212942484657,RAB4A
ENSG00000147224.9,1.09339775032684,1.01574819192587,1.17698328180441,0.0175154694942589,1.11667489207436,0.97330191594054,1.28116753308174,0.115488657579431,PRPS1
ENSG00000175115.10,1.10371815375484,1.02290471935577,1.1909161624508,0.0109686322017348,1.09299374291844,0.978006110152343,1.22150087781433,0.116918279075859,PACS1
ENSG00000092199.16,1.16210567249701,1.0353187392432,1.30441915408284,0.0108082965019252,1.20851122203513,0.953116800945742,1.53234039347082,0.11792500193949,HNRNPC
ENSG00000269858.4,0.965943095042067,0.908306434225619,1.02723709499528,0.269650100685921,0.915181409493812,0.81886801349119,1.02282296839537,0.118237191928227,EGLN2
ENSG00000144746.6,0.942463557535123,0.88042654151174,1.00887185404089,0.0880606841650529,0.928198163640623,0.845309095037343,1.01921514395603,0.11848209434075,ARL6IP5
ENSG00000171862.8,0.92190622370193,0.861929809060951,0.986056029581234,0.0178317415155131,0.916688196415151,0.821780413022079,1.02255692169227,0.118772353587742,PTEN
ENSG00000186222.4,1.08028296654696,0.997915405916402,1.16944911451669,0.0563402947041841,1.07954285449897,0.980537488962164,1.18854484180233,0.118879206508531,BLOC1S4
ENSG00000168883.18,1.13744282780045,1.02237080363975,1.26546667990587,0.0179561450215683,1.21275400612347,0.951360815394155,1.54596684619514,0.119378276921098,USP39
ENSG00000128708.11,1.14694611049626,1.04803005540436,1.25519814398351,0.00288784082660294,1.13883713257995,0.966734632175123,1.34157810362585,0.119886709693305,HAT1
ENSG00000130165.9,0.928290120721305,0.858412930915546,1.0038555072903,0.0623792816084415,0.918603974330142,0.825161197544079,1.02262838360144,0.120866631963652,ELOF1
ENSG00000148335.13,1.06185876470292,0.992597444642339,1.13595299107657,0.0811480245053267,1.05773897626813,0.985269678811974,1.13553859006988,0.121104588890355,NTMT1
ENSG00000121680.14,0.934607980918098,0.87101224253341,1.00284707302756,0.0599864947128601,0.925113961332329,0.838307729777355,1.0209089228836,0.121540902947469,PEX16
ENSG00000157778.7,1.08700438530836,1.02856734972454,1.14876146321001,0.00308626968153855,1.06374842252607,0.983690960230484,1.1503213429567,0.121608768222346,PSMG3
ENSG00000138095.17,1.0810178026353,0.993442613665993,1.17631302859265,0.0707103658580361,1.16226861201159,0.960746755108252,1.40606077437662,0.121673114464926,LRPPRC
ENSG00000185883.9,1.04865515419344,0.988863414791795,1.11206220795216,0.11272087605041,1.04980968612328,0.987024332278213,1.11658886314831,0.122376332966866,ATP6V0C
ENSG00000102898.10,1.14920819865699,1.07271987393304,1.23115038320143,7.57273926499225e-05,1.09838661863975,0.974958999109779,1.23743989758385,0.122833559624503,NUTF2
ENSG00000135108.13,0.897049170032291,0.825299453025757,0.975036649431183,0.0106394701240509,0.904045422310514,0.795240227407086,1.02773740240157,0.123123330253304,FBXO21
ENSG00000147604.12,1.05614355518165,0.994559664479571,1.12154076722529,0.0747492841558363,1.05816006484808,0.984682866027076,1.13712014443491,0.123660860460365,RPL7
ENSG00000119392.13,0.909870763286728,0.832740159637354,0.994145408148077,0.0366281424154283,0.891911656532982,0.77099062115123,1.03179776930564,0.123840374208906,GLE1
ENSG00000180304.13,0.872839692472357,0.786312164075776,0.968888901331839,0.0106701133518347,0.876228111360032,0.740482044540679,1.03685931184708,0.123926980137366,OAZ2
ENSG00000182087.11,0.915494274238055,0.848798333714863,0.987430974910721,0.0221548457769399,0.891434376701886,0.769826419340874,1.03225250264373,0.124595779438432,TMEM259
ENSG00000138085.15,1.063393508941,0.985075304417703,1.14793838581335,0.115321866917757,1.06335080206465,0.983025770492712,1.15023935505251,0.125334168212696,ATRAID
ENSG00000171960.9,1.09243770196261,1.02112785619195,1.16872742765037,0.0102577463616709,1.09617384566302,0.974704337370036,1.23278111509982,0.125424529436797,PPIH
ENSG00000075568.15,1.07293275332448,0.980410519504324,1.17418639463238,0.126021419627339,1.07293275332448,0.980410519504324,1.17418639463238,0.126021419627339,TMEM131
ENSG00000104969.8,0.929332956565751,0.851526711497175,1.01424856378343,0.100419510631337,0.901589378610899,0.78948108723182,1.02961732810364,0.126229073889078,SGTA
ENSG00000169249.11,0.890937409820142,0.828308085730453,0.958302208914246,0.00190116448761782,0.894600647275415,0.775450450470893,1.03205861524692,0.126695938647193,ZRSR2
ENSG00000085377.12,1.11211068006132,1.02572052855617,1.20577694437625,0.0100098992980268,1.12173877828082,0.967928267588566,1.2999908452243,0.126823726933337,PREP
ENSG00000143612.17,1.06788858131742,0.977183328925892,1.16701338259795,0.146968301317299,1.13508368753406,0.964596489885264,1.33570357265054,0.127039384478198,C1orf43
ENSG00000160131.12,1.06600871614368,0.97988876208876,1.15969753594476,0.136944760914324,1.12552261557604,0.966828084434534,1.31026516354666,0.127278536838609,VMA21
ENSG00000119402.15,0.910161187993011,0.827855627168066,1.00064958302285,0.0515903906715363,0.898848107871413,0.783512946049932,1.03116090818559,0.128005355657749,FBXW2
